isocode,XRAT,POP,cc,cg,ci,kc,kg,ki,openc,openk,csave,rgdpch,rgdpl,cgdp,rgdptt,y,p,pc,pg,pi,yr,cgnp,rgdpeqa,rgdpwok
GNQ,346.3059082,325.58,79.446615491,38.707320244,4.0292717934,72.810076621,34.366743338,3.4025420745,93.908553384,36.452897112,-18.15393573,1448.1746459,1464.9406385,998.43660992,1416.0768639,5.4467626226,30.06841911,33.071854933,20.195583348,65.692276702,1986,94.04940952,1840.1810437,
GNQ,300.5365906,336.06,86.776595758,44.038011606,7.1192900671,71.565684817,35.991571851,5.4858010486,113.11444712,38.256466167,-30.81460736,1553.7833295,1569.0919404,997.53145199,1428.1246808,5.1554127195,35.382501821,40.521311436,20.00953062,67.838923371,1987,94.566211558,1974.3769422,
GNQ,297.8482056,343.56,78.119755213,54.991803154,5.9484080366,63.992584566,44.599322649,4.5292768578,114.41034632,36.83565789,-33.11155837,1628.8339228,1644.7212248,1072.5778123,1512.1461899,5.1925521783,36.809378652,46.040091245,19.985241165,71.119171711,1988,93.765698324,2069.7429806,
GNQ,319.0083008,348.59,86.962354657,42.76998086,5.5836102762,75.229407826,36.041185009,4.5002983044,115.76545979,40.294680723,-29.73233552,1527.0329885,1543.9171063,1100.6211328,1460.2022828,5.0054113313,26.614759215,27.684173939,18.782268117,69.955296951,1989,92.983740036,1940.3855512,
GNQ,272.264801,352,60.29025541,69.76172145,7.3880583985,50.606826486,55.595174334,5.8955902254,101.74492928,34.40360906,-30.05197686,1418.7942831,1424.625178,1025.8040827,1320.4062403,4.4590583987,36.593849909,48.76449588,20.831872447,86.107715049,1990,93.476415671,1802.8477105,
GNQ,282.1069031,360.44,79.069771871,68.813406411,9.9959672065,58.804041805,51.670078671,7.0185338759,122.80226226,42.148668331,-47.88317828,1353.1073141,1363.0205333,910.38565358,1209.4698583,3.87875621,39.799196285,36.737378001,19.776426558,201.85777755,1991,93.290556267,1719.3799357,
GNQ,264.691803,369.48,60.055704947,54.040306476,7.9464061776,52.971233317,47.766134371,6.8781872966,97.433744862,36.98109984,-14.09601142,1348.0671816,1356.8031623,1105.246438,1283.3637778,4.5079489614,37.756063264,43.013052783,20.553810175,115.01146701,1992,96.143250302,1712.9754897,
GNQ,283.1625977,379,46.304335907,68.845247175,7.8372072546,39.547270394,59.02306323,6.5508732246,99.394339299,40.409946349,-15.14958308,1477.2292918,1487.0140716,1197.6046153,1382.7423617,4.6956528951,33.51654686,44.633669089,19.156650694,93.976813331,1993,98.607318143,1877.1004918,
GNQ,555.2047119,388.88,73.080986519,40.446407641,35.443961547,65.968064924,36.336014245,31.543924913,161.01604262,137.41720568,-13.52739416,1065.1142134,1067.1270755,924.44831513,993.41254512,3.4450485042,34.977547536,31.55423335,13.216200432,66.868663661,1994,92.035953938,1353.4299819,
GNQ,499.148407,399,68.655939455,42.362754427,37.991314217,61.551389099,37.280164755,33.647719305,159.41841261,128.35847626,-11.01869388,1144.9438129,1146.6180293,1005.5836623,1048.7549993,3.6048990351,40.86968679,36.418640256,15.845962204,76.81644749,1995,93.341532942,1454.868656,
GNQ,511.5523987,409.44,70.283859325,54.905094811,58.133615659,70.283859325,54.905094811,58.133615659,239.36301868,239.36301868,-25.18895414,1394.9069555,1394.9069555,1394.9069555,1394.9069555,4.7780750644,45.186051771,35.947858483,16.333147256,83.605601459,1996,78.646344224,1772.4943221,3337.0979797
GNQ,583.6693726,421.26,61.743244019,28.947785777,31.64215744,60.934549177,28.707262473,31.513526243,223.67545985,211.00292962,9.3089702048,2478.623583,2478.623583,2493.98905,2472.8321115,8.0979354743,47.462540327,35.127765639,18.053276096,98.436374438,1997,83.546573867,3153.5846351,5929.7214905
GNQ,589.9517822,433.06,77.168719157,52.951752648,41.788766376,71.571474688,49.813685014,40.092442552,276.08676421,235.45957936,-30.1204718,3226.6492871,3227.8954101,3105.0380984,3198.7992853,9.6339431194,33.833045979,25.97313125,13.425181749,74.206856394,1998,88.843436222,4110.5571041,7719.2566676
GNQ,615.6990967,445.03,35.315957676,27.815591332,26.647302472,90.718301063,71.681964365,72.413803934,177.10462798,440.50039931,36.868450992,2070.7782741,2081.6252496,5638.6172811,5437.9185058,16.719017739,34.828323352,24.558587695,12.8213237,71.410760152,1999,53.436394114,2641.4247419,4965.8951416
GNQ,711.9763184,457,26.828894429,18.959215916,17.701794466,72.042393271,47.647689401,48.886384773,153.04948212,279.55750729,54.211889655,3603.9845452,3610.8179227,10302.275299,9512.8345265,28.923809602,28.516588073,20.570935969,10.05461829,60.332432161,2000,37.159614579,4597.1382191,8642.6487895
GRC,,,,,,,,,,,,,,,,,,,,,1950,,,
GRC,14.98999465,7648.059913,71.871711779,11.804870851,22.787101733,68.776498911,16.465613187,18.559025633,15.423825396,8.5429548778,16.32341737,2852.7812502,2913.4867989,553.88780902,2839.5146395,25.355782245,72.318463725,80.849137851,70.37086519,46.42122546,1951,,3325.0191227,6984.8626401
GRC,14.98999465,7727.935218,74.171675028,12.422800228,17.610784316,71.174101684,17.263110432,14.16020182,14.366724864,8.6061831313,13.405524744,2734.045171,2821.5115256,548.58536352,2777.0385192,24.236157452,75.840186117,83.672441846,71.003121231,46.265033381,1952,,3181.8138473,6699.4542053
GRC,25.96999431,7807.810525,68.773342542,10.618063281,21.965891901,67.329942883,15.137672307,18.105542545,17.265624018,8.0177777971,20.608594177,3020.5290521,3072.0200047,617.77832621,3048.0280296,26.249184484,50.161443571,57.449410239,44.175053672,30.237191768,1953,,3510.3969049,7404.1686471
GRC,30,7887.68583,75.286646572,11.471258812,15.412034114,72.50918792,15.802175921,12.668576581,20.941761971,9.2405611499,13.242094616,3054.6209328,3145.9265734,626.76173408,3108.7688046,27.18046592,49.880708183,54.218906467,44.008368552,33.059744035,1954,,3546.1474812,7487.7760988
GRC,30,7967.561132,70.983600196,11.140487207,18.307966714,69.885348788,15.19836122,15.276079538,22.124374844,9.9210622524,17.875912597,3225.9618715,3300.9959099,676.94607029,3298.5290552,27.331382609,52.179262402,57.518018023,45.477550932,35.557877383,1955,,3742.2687511,7916.7054761
GRC,30,8037.452026,69.747556576,10.722221781,21.628322031,69.054499881,14.46283625,17.752351844,21.499101912,9.7668221759,19.530221643,3515.3583024,3573.8000255,752.86975449,3544.4239749,29.438594359,53.843463154,59.680037463,51.939189826,35.965573446,1956,,4070.0080183,8632.8232807
GRC,30,8107.342916,68.669783618,10.562735326,22.898515001,68.293158646,14.064661023,18.684048926,23.098804113,10.277009547,20.767481056,3759.2372314,3810.2268399,831.92437215,3769.2291243,31.452827332,51.81296041,58.359050634,47.770326676,34.04685946,1957,,4349.2259347,9234.0995112
GRC,30,8187.218219,67.800791956,10.02378303,25.080116104,67.721658504,13.275427392,20.727955027,23.094460623,11.007564579,22.175425013,3933.9827773,3962.3384436,895.8016617,3916.5378091,33.840088845,49.938053261,56.504335155,48.562464409,32.73675696,1958,,4544.3271958,9665.7428666
GRC,30,8257.109107,66.792588169,9.9694207885,26.912437627,66.7526379,13.015232248,22.107921879,22.150399121,10.902611583,23.237991043,4067.409084,4082.6189047,936.93507394,4011.3907513,33.148131514,49.073246772,55.515197981,49.316725359,32.995106968,1959,,4690.5935576,9996.5080721
GRC,30,8327,66.463109534,10.029728939,29.938213679,65.819403647,12.779374072,24.594924929,23.947580417,12.07222915,23.507161526,4166.4342763,4158.844361,956.09406463,4031.8928859,33.100947349,49.870526192,57.066894206,50.141773506,33.803651334,1960,102.40952779,4805.4335104,10253.847571
GRC,30,8398,64.204697742,9.5544753404,32.255783483,64.241326386,12.001460556,26.925382387,23.846930048,12.306784254,26.240826917,4622.2659905,4584.5543343,1074.9852714,4461.316356,36.623151176,49.551810682,57.445278294,50.484557713,33.563682197,1961,102.4501015,5322.1863379,11424.056024
GRC,30,8448,64.36242184,10.280659329,31.367628458,64.039893672,12.640491108,26.763782623,24.605812667,13.321347343,25.356918831,4665.0110522,4634.5049818,1093.8734026,4522.043091,35.223549965,51.631494948,58.549681357,50.002346238,37.970197292,1962,102.46377924,5365.6609783,11579.687243
GRC,30,8480,64.881040496,9.8034482228,32.041944026,64.696852388,11.902959973,27.383499734,25.996300892,13.55149012,25.315511281,5137.0776429,5091.6764275,1212.8198931,4960.7139559,37.517334229,51.582622662,58.596682581,51.109256815,37.524833668,1963,102.47045449,5901.3697045,12805.872741
GRC,30,8510,60.630240118,9.9809500171,37.898826793,60.444341282,11.983822239,32.408424667,26.131630717,13.788692415,29.388809864,5599.2173221,5506.1109152,1326.904387,5320.2705233,38.703563959,52.701756719,61.127286675,53.131263088,39.109547421,1964,102.47834577,6431.1010397,14032.03855
GRC,30,8550,60.084393308,10.234428289,39.569665799,59.9151957,11.94327731,33.796426253,27.167246066,14.843779713,29.681178403,6126.506851,6011.5705188,1467.736646,5780.9255375,39.890976538,53.871849489,63.605804418,53.385942009,39.2170431,1965,102.45257188,7029.402545,15423.13643
GRC,30,8614,62.01845907,10.373183485,33.843976392,62.468151451,11.996421895,29.386732708,27.783841235,15.536257381,27.608357446,6385.3544082,6308.8737357,1601.8145336,6167.3926003,40.230493385,54.866634495,63.541134318,53.687952373,39.332040682,1966,102.43442565,7319.0146403,16148.715584
GRC,30,8716,62.773921862,10.79759014,32.604102668,63.283440268,12.286289583,28.446399173,26.592791286,15.665363376,26.428487998,6644.1533029,6576.7542372,1717.2277371,6442.9135777,41.428609844,54.590289892,61.448382467,56.625237145,40.712223735,1967,102.44656403,7608.1755491,16880.389476
GRC,30,8741,63.407656495,10.463862432,33.649880987,63.570824893,11.637604835,29.508704859,25.948840172,15.50083844,26.128481072,7104.5071967,7017.0472232,1893.0424919,6834.318099,42.221271515,53.446606971,59.975940267,56.787614887,40.104224864,1968,102.4861133,8127.1407869,18135.767603
GRC,30,8773,59.27329677,10.325358642,38.081622997,60.036436992,11.429151728,33.562602389,26.357867969,16.25973378,30.401344588,7829.3543642,7688.4846856,2186.9894682,7500.2458295,45.466462849,52.364560783,60.436825372,55.621635479,38.917124495,1969,102.41857274,8948.4065537,20080.769783
GRC,30,8793,57.6873179,10.352414146,39.071496745,58.736001764,11.186523293,34.741682092,26.373958907,16.356943934,31.960267954,8440.9047105,8272.7856662,2473.6103861,8085.2191066,49.46955441,51.860123155,58.916871744,54.527755653,40.73433142,1970,102.40648551,9639.8968519,21757.710802
GRC,30,8831,56.358623556,10.34117498,40.005626078,57.384795954,10.880650339,35.827747534,26.63755075,16.92668658,33.300201464,9084.169661,8887.2298784,2766.513757,8671.4368374,51.573716472,51.271475247,58.21776313,53.094030667,41.014653179,1971,102.54613675,10362.324031,23456.350222
GRC,30.0003,8889,54.292787452,10.138022453,42.213216359,55.171119245,10.427303017,38.116548155,28.953899307,18.074979879,35.569190095,9982.9106795,9735.1387844,3130.7239533,9470.3271112,53.66765435,52.086237366,58.702567324,52.985479387,43.360639942,1972,102.4973727,11370.963772,25825.578755
GRC,29.6252,8929,52.959879326,10.060550638,44.853613494,54.102409108,10.274270594,40.492591705,36.311461694,22.044034911,36.979570036,10780.976548,10485.637182,3550.6331975,10197.476954,54.956375465,60.511095273,65.922918614,57.342865054,54.831834435,1973,102.50731961,12267.293968,27946.079744
GRC,30.0003,8962,56.317114042,12.333898138,37.357607798,57.508223404,12.386775841,33.166664126,40.746160045,21.523942139,31.34898782,9916.1409664,9729.6740798,3574.1880771,9459.9126143,51.503077427,67.939846469,74.87517081,64.68111738,58.560642613,1974,103.46450108,11269.703195,25759.606757
GRC,32.0513,9046,57.305197659,13.118073658,35.587999402,58.194397231,13.055125309,30.907153075,40.567866625,21.334362443,29.576728683,10403.832201,10237.409054,4120.7509144,9865.2413501,55.01322186,65.750565687,71.779913122,64.134373534,56.63761682,1975,102.97661026,11808.079504,27068.76701
GRC,36.5176,9167,56.82800476,12.928679112,35.981900658,57.553157238,12.841041587,31.39258712,40.067976928,22.298245825,30.243316128,10982.93746,10797.865439,4550.5456499,10394.562142,54.972043351,64.157732579,68.891912011,62.292212562,57.351108771,1976,103.2873169,12454.626747,28639.154766
GRC,36.8384,9308,60.09574282,13.671169516,31.891852983,60.889409957,13.300723256,28.101986435,39.820889356,23.495650636,26.233087664,11067.346132,10936.726264,4870.3007126,10587.673434,53.331693278,68.530777343,72.937704176,66.638441652,61.037732029,1977,103.38765346,12535.504408,28915.898694
GRC,36.7454,9430,60.370248467,13.128104372,31.243865347,61.241100611,12.83109543,27.418489934,38.104075045,23.634480557,26.501647161,11710.143078,11582.364379,5500.2056685,11222.35184,53.824408254,73.280121254,77.726296911,73.200037032,64.722749363,1978,102.90487033,13246.960329,30657.482142
GRC,37.0384,9548,62.245853779,13.453475615,28.146083463,62.75797102,13.162798628,24.689917594,40.924110766,26.108100917,24.300670606,11889.579062,11802.853716,6040.1173824,11434.333254,53.435514383,81.137403978,82.584683007,81.26399651,77.876196127,1979,103.06324396,13436.272941,31181.913362
GRC,42.6166,9643,62.527867639,13.617630185,28.020431865,62.611645826,13.099233581,24.732557873,51.386304125,28.569752819,23.854502176,11854.769516,11767.171191,6557.2967356,11345.750255,53.879377825,77.208677304,80.181953524,76.31591884,71.007653417,1980,103.45722566,13383.574736,31160.70665
GRC,55.4084,9729,62.348622081,14.658022741,25.173603957,63.288662091,14.240982977,22.672139126,54.447606343,31.234583418,22.993355177,11520.017707,11459.480046,7066.1910229,11236.771512,52.352406661,65.392594802,69.561098397,66.007280147,54.710352901,1981,102.99529088,12979.779393,30241.266201
GRC,66.8032,9790,66.176215486,14.639723751,25.253111226,66.142196588,14.100519982,22.129494283,48.121264439,28.576361367,19.184060763,11310.353112,11266.120849,7325.4942426,10871.215669,52.690463746,65.391971452,65.221847379,66.961404648,64.927953336,1982,103.1865452,12729.119558,29661.500495
GRC,88.0642,9847,68.574304302,15.365599444,23.087330627,68.328266826,14.780703803,20.469532795,47.288374351,28.542605024,16.060096255,11086.994577,11069.911831,7474.2238721,10709.933797,50.0128449,57.670443982,56.696518522,58.17508973,60.22734748,1983,102.77565238,12460.025925,29048.486191
GRC,112.717,9896,68.350606335,15.714127043,21.903843639,67.284094861,14.888228309,19.663572819,47.023455487,29.005203642,15.935266622,11240.953838,11228.766528,7734.4392929,10787.806699,46.922317975,53.883954756,51.164835036,54.788088873,61.720287321,1984,101.70604634,12614.494727,29422.593197
GRC,138.119,9934,67.315659632,15.987082494,23.653224983,65.972059565,15.080943248,21.161760573,46.380559871,29.204174755,16.697257874,11495.073261,11466.563586,8137.9295271,10954.941569,46.489701073,50.798620841,48.268458085,52.773176075,56.664721452,1985,101.42205078,12882.091261,30048.978428
GRC,139.981,9967,65.423885827,15.498074919,24.900460281,64.61802898,14.829425063,22.661340668,49.060806268,33.462763735,19.078039254,11539.091582,11495.257352,8443.4600459,11089.454013,46.061534731,57.537090245,56.762171358,58.456112295,59.001124719,1986,100.83785654,12924.738184,30171.81167
GRC,135.43,10001,68.897039782,15.575558836,19.985781548,67.954543571,15.224129329,18.41790446,48.746426829,35.620433549,15.527401382,11189.474475,11184.004572,8503.373527,10874.998316,43.946885036,66.294996543,66.38342863,68.274161575,64.447717752,1987,101.43725844,12527.268563,29266.708081
GRC,141.861,10037,69.445537539,14.002075575,22.236844673,68.910589819,13.756107659,20.510399757,45.55081071,35.018740673,16.552386886,11673.439332,11654.83724,9206.9454662,11375.947242,44.572565446,70.872459352,70.611443669,71.41906828,71.343421624,1988,101.2042902,13061.45627,30541.794608
GRC,162.417,10090,71.410253746,14.512218144,21.905291878,70.556870008,13.967419647,20.164972139,46.792850451,35.959608098,14.077528111,12048.495168,12034.802409,9798.8522704,11680.953619,44.563278611,68.763994843,67.632449506,70.997917835,70.972810966,1989,101.3747136,13476.279413,31534.708543
GRC,158.514,10161,73.081836379,14.938207298,21.796299086,72.366135948,14.043725799,20.518408928,45.92934644,37.097811599,11.979956323,11969.618567,11957.090132,10156.714913,11638.317953,44.150131299,81.465749714,79.769333175,82.128630492,86.699435717,1990,102.69227883,13379.161414,31333.589263
GRC,182.266,10247,72.76221106,13.388981094,23.320732021,72.127859197,13.400285671,21.825500862,44.170204751,37.784355096,13.848807846,12255.716907,12239.670779,10896.655126,11999.47054,46.425894971,80.873798282,79.31177499,85.799369851,82.919526686,1991,103.11744334,13698.950708,32336.983923
GRC,190.624,10322,74.457541292,13.092265591,20.598146026,73.239978123,12.905380062,19.883144545,44.505928418,39.269445407,12.450193117,12242.425738,12238.201742,11117.665018,11995.165377,45.345422294,86.97917833,85.300840706,91.268093416,90.319929359,1992,103.43669522,13684.09437,31151.210529
GRC,229.25,10379,74.616988565,13.542230423,19.942405358,73.914920356,13.465966296,19.333698653,42.428790142,39.642610825,11.840781012,11970.085097,11967.586685,11179.039921,11810.414899,43.831570538,80.543629537,79.281316916,85.040426903,82.213102186,1993,103.10119492,13379.682883,29410.528495
GRC,242.603,10426,73.968182899,13.135696596,19.125569797,73.851102824,13.052482894,18.826541576,41.528782516,40.385032825,12.896120504,12157.622076,12155.842276,11647.540897,12095.918001,43.405718511,82.46822503,81.697455171,86.445889159,82.717266326,1994,103.1379651,13589.304225,29871.307312
GRC,231.663,10454,79.403972622,8.4029662812,19.507810517,79.511216637,8.2594794537,19.297731845,42.564640141,41.762257796,12.193061096,12472.286009,12472.971999,12217.87882,12443.877097,43.799657075,92.044038063,91.518261433,103.50004399,89.24948158,1995,103.16428739,13941.022997,30644.437368
GRC,240.712,10475.9,79.551254889,7.9877564583,20.439303726,79.551254889,7.9877564583,20.439303726,43.024855788,43.024855788,12.460988653,12750.953171,12750.953171,12750.953171,12750.953171,43.676756469,93.099786903,93.217385479,99.47897313,90.149074829,1996,102.79003578,14252.506017,31329.12327
